[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.004s][info][gc       ] Using Serial
[1.886s][info][metaspace] Reserving compressed class space anywhere
[1.886s][info][gc,metaspace] CDS archive(s) not mapped
[1.886s][info][gc,metaspace] Compressed class space mapped at: 0x0000000032000000-0x00000000f2000000, reserved size: 3221225472
[1.886s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, narrow klass pointer bits 22, max shift 10
[1.886s][info][gc,metaspace] Narrow klass base: 0x0000000032000000, Narrow klass shift: 10, Narrow klass range: 0xc0000000
Num Classes: 16
Num Objects per Class: 4194304
Cycles: 100
Class association: random
Generate 16 classes...
Loading 16...[2.550s][info][gc,metaspace] GC(0) Metaspace: 21325K(21632K)->21325K(21632K) NonClass: 17591K(17792K)->17591K(17792K) Class: 3733K(3840K)->3733K(3840K)
[2.550s][info][gc          ] GC(0) Pause Full (System.gc()) 229M->2M(5939M) 25.878ms
Creating 4194304 objects per class...
Done; will start GCs... 
[137.316s][info][gc,metaspace] GC(65) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[137.316s][info][gc          ] GC(65) Pause Full (System.gc()) 770M->770M(5939M) 1976.157ms
[139.288s][info][gc,metaspace] GC(66) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[139.288s][info][gc          ] GC(66) Pause Full (System.gc()) 770M->770M(5939M) 1971.921ms
[141.260s][info][gc,metaspace] GC(67) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[141.260s][info][gc          ] GC(67) Pause Full (System.gc()) 770M->770M(5939M) 1971.571ms
[143.236s][info][gc,metaspace] GC(68) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[143.236s][info][gc          ] GC(68) Pause Full (System.gc()) 770M->770M(5939M) 1976.157ms
[145.208s][info][gc,metaspace] GC(69) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[145.208s][info][gc          ] GC(69) Pause Full (System.gc()) 770M->770M(5939M) 1971.945ms
